編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層,移轉情形
RPQNMLQLJIJGFGE48CC,30,80.85,住家用,鋼筋混凝土造,83年8月18日,七層,,
RPQNMLQLJIJGFGE48CC,30,27.57,共有部份,鋼筋混凝土造,83年8月18日,七層,,
RPSNMLMLJIJGFLE78CC,43,81.32,住商用,鋼筋混凝土造,71年5月1日,二層,,
RPVNMLQLJIJGFGE98CC,31,95.04,見使用執照,鋼筋混凝土造,82年6月22日,十一層,,
RPVNMLQLJIJGFGE98CC,31,13.39,共有部份,鋼筋混凝土造,82年6月22日,十三層,,
RPXNMLQLJIJGFGE56CC,48,53.50,住家用,磚造,65年8月13日,一層,,
RPWNMLQLJIJGFGE09CC,43,73.65,住家用,鋼筋混凝土造,70年12月30日,五層,,
RPUNMLQLJIJGFGE88CC,29,91.54,住家用,鋼筋混凝土造,85年1月24日,七層,,
RPUNMLQLJIJGFGE88CC,29,33.17,共有部份,鋼筋混凝土造,85年1月24日,七層,,
RPUOMLQLJIJGFEE78CC,60,74.40,,磚造,54年5月15日,一層,,
RPRNMLQLJIJGFFE48CC,29,176.82,住商用,鋼筋混凝土造,84年5月31日,三層,,
RPRNMLMLJIJGFJE48CC,1,191.16,廠房,鋼骨構造（有牆）,112年6月29日,一層,,
RPQNMLQLJIJGFIE68CC,44,86.80,住家用,加強磚造,69年6月5日,二層,,
RPSNMLQLJIJGFIE88CC,30,32.31,住家用,鋼筋混凝土造,83年10月27日,五層,,
RPSNMLQLJIJGFIE88CC,30,5.46,見使用執照,鋼筋混凝土造,83年10月27日,五層,,
RPROMLQLJIJGFGE68CC,31,91.75,住家用,鋼筋混凝土造,83年5月17日,十三層,,
RPROMLQLJIJGFGE68CC,31,47.37,共有部分,鋼筋混凝土造,83年5月17日,十三層,,
RPQNMLQLJIJGFJE78CC,19,170.38,住宅、樓梯間。,鋼筋混凝土造,94年5月27日,三層,,
RPRNMLQLJIJGFIE78CC,43,30.51,住家用,鋼筋混凝土造,70年6月10日,十層,,
RPRNMLQLJIJGFIE78CC,43,4.92,避難室,鋼筋混凝土造,70年6月10日,地下層,,
RPRNMLQLJIJGFIE78CC,43,13.41,梯間、通道,鋼筋混凝土造,70年6月10日,十層,,
RPPOMLQLJIJGFGE48CC,50,79.36,住商用,加強磚造,63年9月10日,二層,,
RPRNMLQLJIJGFLE09CC,28,101.96,住家用,鋼筋混凝土造,85年11月27日,十三層,,
RPRNMLQLJIJGFLE09CC,28,28.48,,鋼筋混凝土造,85年11月27日,十三層,,
RPSNMLQLJIJGFGE68CC,2,43.67,集合住宅,鋼筋混凝土,111年12月5日,十層,,
RPSNMLQLJIJGFGE68CC,2,24.52,本共有部份之項目有防空避難室兼停車空間、門廳兼梯廳、管委會使用空間、樓梯間、車道、機械室、水箱等７項。,鋼筋混凝土,111年12月5日,十層,,
RPPNMLRLJIJGFAE87CC,37,114.71,住家用,鋼筋混凝土造,77年4月15日,五層,,
RPPNMLRLJIJGFAE87CC,37,16.44,見使用執照,鋼筋混凝土造,77年4月15日,五層,,
RPTNMLQLJIJGFIE98CC,2,54.48,集合住宅,鋼筋混凝土,111年9月20日,六層,,
RPTNMLQLJIJGFIE98CC,2,16.42,本共有部分之項目有停車空間、水箱、電信室、台電配電室、發電機室及消防機械室、樓梯間、機械室等７項,鋼筋混凝土,111年9月20日,六層,,
RPQNMLRLJIJGFAE97CC,19,82.08,住家用,鋼筋混凝土造,94年5月26日,十一層,,
RPQNMLRLJIJGFAE97CC,19,52.28,共有部分,鋼筋混凝土造,94年5月26日,十一層,,
RPUNMLRLJIJGFAE38CC,45,29.96,,鋼筋混凝土造,68年12月18日,十二層,,
RPUNMLRLJIJGFAE38CC,45,8.72,見使用執照,鋼筋混凝土造,68年12月18日,十二層,,
RPWNMLRLJIJGFAE58CC,12,82.71,住家用,鋼筋混凝土造,101年11月21日,十五層,,
RPWNMLRLJIJGFAE58CC,12,56.53,本共有部分之項目有屋頂突出物、樓梯間、防空避難室兼停車空間、門廳、車道、管委會使用空間、頂蓋型廣場式開放空間、公共服務空間等８項。,鋼筋混凝土造,101年11月21日,十五層,,
RPQNMLQLJIJGFLE98CC,44,81.88,住商用,加強磚造,69年11月25日,二層,,
RPPNMLQLJIJGFLE88CC,42,71.87,住家用,鋼筋混凝土造,72年2月20日,五層,,
RPPNMLQLJIJGFLE88CC,42,3.62,共有部份,鋼筋混凝土造,72年2月20日,五層,,
RPQOMLRLJIJGFAE08CC,19,83.92,住家用,鋼筋混凝土造,94年12月22日,十四層,,
RPQOMLRLJIJGFAE08CC,19,46.92,共有部分,鋼筋混凝土造,94年12月22日,十四層,,
RPRNMLRLJIJGFAE08CC,39,22.84,,鋼筋混凝土造,75年2月17日,十六層,,
RPRNMLRLJIJGFAE08CC,39,6.82,,鋼筋混凝土造,75年2月17日,十六層,,
RPRNMLRLJIJGFAE08CC,39,2.17,,鋼筋混凝土造,75年2月17日,十六層,,
RPOOMLRLJIJGFAE87CC,19,62.80,住家用,鋼筋混凝土造,94年12月15日,十三層,,
RPOOMLRLJIJGFAE87CC,19,43.49,共有部份,鋼筋混凝土造,94年12月15日,十三層,,
RPSOMLRLJIJGFAE28CC,30,144.00,住家用,鋼筋混凝土造,83年8月25日,十三層,,
RPSOMLRLJIJGFAE28CC,30,24.85,見使用執照,鋼筋混凝土造,83年8月25日,十三層,,
RPQNMLRLJIJGFBE08CC,34,19.96,集合住宅,鋼筋混凝土造,80年2月9日,七層,,
RPQNMLRLJIJGFBE08CC,34,9.28,,鋼筋混凝土造,80年2月9日,七層,,
RPRNMLRLJIJGFBE18CC,28,12.65,見使用執照,鋼筋混凝土造,86年4月21日,三十五層,,
RPSNMLRLJIJGFBE28CC,28,109.84,住家用,鋼筋混凝土造,86年4月21日,三十五層,,
RPSNMLRLJIJGFBE28CC,28,35.29,見使用執照,鋼筋混凝土造,86年4月21日,三十五層,,
RPOOMLRLJIJGFBE97CC,27,109.73,住家用,鋼筋混凝土造,86年8月27日,六層,,
RPOOMLRLJIJGFBE97CC,27,38.31,避難室，電樓梯間,鋼筋混凝土造,86年8月27日,六層,,
RPPOMLRLJIJGFBE08CC,48,79.54,,鋼筋混凝土造,65年11月23日,四層,,
RPROMLRLJIJGFBE28CC,47,24.86,住宅,鋼筋混凝土造,66年7月20日,七層,,
RPQOMLRLJIJGFBE18CC,35,133.47,,鋼筋混凝土造,79年3月13日,十二層,,
RPQOMLRLJIJGFBE18CC,35,11.70,,鋼筋混凝土造,79年3月13日,十二層,,
RPSOMLRLJIJGFBE38CC,36,34.05,集合住宅,鋼筋混凝土造,77年10月19日,十二層,,
RPSOMLRLJIJGFBE38CC,36,4.77,,鋼筋混凝土造,77年10月19日,十二層,,
RPTOMLRLJIJGFBE48CC,45,34.04,,鋼筋混凝土造,68年12月27日,十一層,,
RPUOMLRLJIJGFBE58CC,44,17.10,,鋼筋混凝土造,69年9月8日,十二層,,
RPVOMLRLJIJGFBE68CC,6,41.04,集合住宅,鋼骨構造、鋼骨鋼筋混凝土構造、鋼筋混凝土構造,107年9月11日,二十九層,,
RPVOMLRLJIJGFBE68CC,6,21.89,共有部分,鋼骨構造、鋼骨鋼筋混凝土構造、鋼筋混凝土構造,107年9月11日,二十九層,,
RPWOMLRLJIJGFBE78CC,33,21.52,住家用,鋼筋混凝土造,80年11月26日,七層,,
RPWOMLRLJIJGFBE78CC,33,10.92,見使用執照,鋼筋混凝土造,80年11月26日,七層,,
RPPPMLRLJIJGFBE18CC,16,31.07,住家用,鋼筋混凝土造,97年9月19日,十三層,,
RPPPMLRLJIJGFBE18CC,16,8.41,共有部份,鋼筋混凝土造,97年9月19日,十三層,,
RPPPMLRLJIJGFBE18CC,16,8.58,共有部份,鋼筋混凝土造,97年9月19日,十三層,,
RPXOMLRLJIJGFBE88CC,18,80.98,住家用,鋼筋混凝土造,96年5月8日,十五層,,
RPQPMLRLJIJGFBE28CC,40,104.50,,鋼筋混凝土造,74年3月14日,十二層,,
RPXOMLRLJIJGFBE88CC,18,38.06,共有部份,鋼筋混凝土造,96年5月8日,十五層,,
RPQPMLRLJIJGFBE28CC,40,23.06,,鋼筋混凝土造,74年3月14日,十二層,,
RPOPMLRLJIJGFBE08CC,49,66.22,店舖及住宅,鋼筋混凝土造,64年12月3日,二層,,
RPPNMLRLJIJGFCE08CC,33,170.79,住商用,鋼筋混凝土造,81年1月21日,三層,,
RPQNMLRLJIJGFCE18CC,42,121.36,,鋼筋混凝土造,71年12月1日,五層,,
RPQNMLRLJIJGFCE18CC,42,11.16,見使用執照,鋼筋混凝土造,71年12月1日,五層,,
RPRPMLRLJIJGFBE38CC,1,58.40,集合住宅,鋼骨鋼筋混凝土構造、鋼筋混凝土造、鋼骨構造,113年5月1日,三十三層,,
RPRPMLRLJIJGFBE38CC,1,31.23,共有部分,鋼骨鋼筋混凝土構造、鋼筋混凝土造、鋼骨構造,113年5月1日,三十三層,,
RPTNMLRLJIJGFCE48CC,26,49.98,住家用,鋼骨造,88年2月9日,三十九層,,
RPTNMLRLJIJGFCE48CC,26,20.78,共有部分,鋼骨造,88年2月9日,三十九層,,
RPSNMLRLJIJGFCE38CC,19,54.30,住家用,鋼筋混凝土造,94年12月28日,十五層,,
RPSNMLRLJIJGFCE38CC,19,25.75,共有部分,鋼筋混凝土造,94年12月28日,十五層,,
RPVNMLRLJIJGFCE68CC,38,177.95,住商用,鋼筋混凝土造,75年9月13日,四層,,
RPUNMLRLJIJGFCE58CC,45,72.96,公寓住宅,鋼筋混凝土造,68年6月12日,五層,,
RPWNMLRLJIJGFCE78CC,56,68.40,住家用,加強磚造,57年12月15日,二層,,
RPQOMLRLJIJGFCE28CC,47,63.74,,鋼筋混凝土造,66年7月12日,五層,,
RPSOMLRLJIJGFCE48CC,42,81.00,住宅,鋼筋混凝土造,71年12月1日,五層,,
RPSOMLRLJIJGFCE48CC,42,7.17,見使用執照,鋼筋混凝土造,71年12月1日,五層,,
RPTOMLRLJIJGFCE58CC,36,107.62,住家用,鋼筋混凝土造,78年5月10日,十六層,,
RPTOMLRLJIJGFCE58CC,36,34.72,見使用執照,鋼筋混凝土造,78年5月10日,十九層,,
RPUOMLRLJIJGFCE68CC,48,71.88,公寓住宅,鋼筋混凝土造,65年9月21日,四層,,
RPVOMLRLJIJGFCE78CC,17,64.36,住家用,鋼筋混凝土造,97年4月23日,十五層,,
RPVOMLRLJIJGFCE78CC,17,26.23,共有部分,鋼筋混凝土造,97年4月23日,十五層,,
RPQNMLRLJIJGFDE28CC,1,52.45,集合住宅,鋼筋混凝土,112年7月19日,十八層,,
RPQNMLRLJIJGFDE28CC,1,45.57,本共有部分之項目有防空避難室兼停車空間、管委會使用空間、防災中心、梯廳、出入口緩衝空間、車道、公共廁所、樓梯間、垃圾暫存室、門廊、陽台、水箱及機械室等項。,鋼筋混凝土,112年7月19日,十八層,,
RPPNMLRLJIJGFDE18CC,3,53.21,集合住宅,鋼筋混凝土,110年7月26日,二十二層,,
RPPNMLRLJIJGFDE18CC,3,28.34,本共有部分之項目有防空避難室兼停車空間、停車空間、梯廳、特安梯、排煙室、緊急升降機、管道、防災中心、車道、緩衝空間、廁所、垃圾暫存室、管委會使用空間、頂蓋型開放空間、升降機、門廊、警衛室、伸縮縫、樓梯間、陽台等項。,鋼筋混凝土,110年7月26日,二十二層,,
RPWOMLRLJIJGFCE88CC,24,101.55,住家用,鋼筋混凝土造,89年8月2日,十四層,,
RPWOMLRLJIJGFCE88CC,24,57.60,共有部分,鋼筋混凝土造,89年8月2日,十四層,,
RPRNMLRLJIJGFDE38CC,16,11.54,商業用,鋼筋混凝土造,97年5月14日,十三層,,
RPRNMLRLJIJGFDE38CC,16,1.92,停車空間、汽車昇降機,鋼筋混凝土造,97年5月14日,十三層,,
RPRNMLRLJIJGFDE38CC,16,7.01,緊急發電機室、受電室、水箱、樓梯間、走道、梯廳、機械室、電信室,鋼筋混凝土造,97年5月14日,十三層,,
RPQOMLRLJIJGFDE38CC,48,24.82,,鋼筋混凝土造,65年11月22日,五層,,
RPROMLRLJIJGFDE48CC,25,103.89,住家用,鋼筋混凝土造,89年4月12日,二十五層,,
RPROMLRLJIJGFDE48CC,25,37.63,見使用執照,鋼筋混凝土造,89年4月12日,二十五層,,
RPTOMLRLJIJGFDE68CC,26,55.57,住家用,鋼筋混凝土造,87年6月26日,十四層,,
RPSNMLRLJIJGFDE48CC,11,52.68,住家用,鋼筋混凝土造,102年10月23日,十五層,,
RPTOMLRLJIJGFDE68CC,26,17.98,見使用執照,鋼筋混凝土造,87年6月26日,十四層,,
RPSNMLRLJIJGFDE48CC,11,32.49,共有部份,鋼筋混凝土造,102年10月23日,十五層,,
RPSNMLPLJIJGFJE88CC,12,43.55,辦公室,鋼筋混凝土造,102年1月5日,六層,,
RPVOMLRLJIJGFDE88CC,29,95.21,住家用,鋼筋混凝土造,84年12月19日,二十六層,,
RPVOMLRLJIJGFDE88CC,29,26.72,見使用執照,鋼筋混凝土造,84年12月19日,二十六層,,
RPQNMLRLJIJGFEE38CC,23,51.59,住家用,見使用執照,91年3月14日,十二層,,
RPQNMLRLJIJGFEE38CC,23,21.60,見使用執照,見使用執照,91年3月14日,十二層,,
RPWNMLRLJIJGFDE88CC,41,22.00,,鋼筋混凝土造,72年12月2日,五層,,
RPSNMLRLJIJGFEE58CC,10,50.79,住家用,鋼筋混凝土,103年6月4日,十四層,,
RPSNMLRLJIJGFEE58CC,10,31.31,本共有部分之項目有樓梯間、門廳、車道、公共服務空間、管理委員會使用空間、梯間、垃圾暫存室、防空避難室兼停車空間、外廊、水箱、機械房、管道間等１２項。,鋼筋混凝土,103年6月4日,十四層,,
RPUOMLRLJIJGFDE78CC,38,125.07,,鋼筋混凝土造,75年10月21日,五層,,
RPUOMLRLJIJGFDE78CC,38,16.31,,鋼筋混凝土造,75年10月21日,五層,,
RPTNMLRLJIJGFEE68CC,8,77.50,集合住宅,鋼筋混凝土,106年1月23日,十五層,,
RPTNMLRLJIJGFEE68CC,8,61.83,本共有部分之項目有防空避難室兼停車空間、樓梯間、門廳、車道、公共服務空間、梯廳、外廊、梯間、水箱、機械室等１０項。,鋼筋混凝土,106年1月23日,十五層,,
RPWOMLRLJIJGFDE98CC,29,163.09,住商用,鋼筋混凝土造,84年5月18日,十五層,,
RPWOMLRLJIJGFDE98CC,29,61.02,見使用執照,鋼筋混凝土造,84年5月18日,十五層,,
RPQOMLRLJIJGFEE48CC,30,87.39,住家用,鋼筋混凝土造,83年7月8日,十一層,,
RPQOMLRLJIJGFEE48CC,30,23.64,見使用執照,鋼筋混凝土造,83年7月8日,十一層,,
RPTOMLRLJIJGFEE78CC,28,97.53,住家用,鋼筋混凝土造,86年1月22日,十九層,,
RPTOMLRLJIJGFEE78CC,28,49.25,見使用執照,鋼筋混凝土造,86年1月22日,十九層,,
RPRNMLRLJIJGFEE48CC,26,98.40,住家用,鋼筋混凝土造,87年7月6日,十四層,,
RPRNMLRLJIJGFEE48CC,26,54.48,見使用執照,鋼筋混凝土造,87年7月6日,十四層,,
RPSOMLRLJIJGFEE68CC,25,107.24,住家用,鋼筋混凝土結構造,89年2月17日,十四層,,
RPSOMLRLJIJGFEE68CC,25,59.26,住家用,見使用執照,89年2月17日,十四層,,
RPRPMLRLJIJGFEE68CC,35,116.86,住家用,鋼筋混凝土造,78年8月2日,五層,,
RPRPMLRLJIJGFEE68CC,35,34.15,見使用執照,鋼筋混凝土造,78年8月2日,五層,,
RPQPMLRLJIJGFEE58CC,27,87.96,住家用,鋼筋混凝土造,87年5月16日,十四層,,
RPUOMLRLJIJGFEE88CC,4,50.49,集合住宅,鋼筋混凝土,109年11月3日,十五層,,
RPQPMLRLJIJGFEE58CC,27,29.71,見使用執照,鋼筋混凝土造,87年5月16日,十四層,,
RPUOMLRLJIJGFEE88CC,4,56.82,本共有部分之項目有防空避難室兼停車空間、管理委員會使用空間、門廳、梯廳、車道、梯間、機械室、水箱等８項。,鋼筋混凝土,109年11月3日,十五層,,
RPTPMLRLJIJGFEE88CC,30,105.56,住家用,鋼筋混凝土造,83年6月28日,十九層,,
RPTPMLRLJIJGFEE88CC,30,11.09,見使用執照,鋼筋混凝土造,83年6月28日,十九層,,
RPUPMLRLJIJGFEE98CC,7,51.87,集合住宅,鋼筋混凝土,107年5月2日,二十三層,,
RPUPMLRLJIJGFEE98CC,7,31.78,本共有部分之項目包括：停車空間、防空避難室兼停車空間、供管委會使用空間、機械室、門廳、防災中心、門廊、出入口緩衝空間、樓梯間、陽台等１０項　,鋼筋混凝土,107年5月2日,二十三層,,
RPPNMLRLJIJGFFE38CC,52,101.01,住家用,加強磚造,61年9月25日,二層,,
RPRNMLRLJIJGFFE58CC,1,43.14,集合住宅,鋼筋混凝土造,112年5月23日,六層,,
RPRNMLRLJIJGFFE58CC,1,15.09,本共有部分之項目有停車空間、梯間、設備空間、管委會等４項。,鋼筋混凝土造,112年5月23日,六層,,
RPPPMLRLJIJGFEE48CC,7,58.30,集合住宅,鋼筋混凝土,107年1月30日,十五層,,
RPPPMLRLJIJGFEE48CC,7,52.59,本共有部分之項目包括：防空避難室兼停車空間、管委會使用空間、外廊、車道、樓梯間、機械室、水箱等共７項,鋼筋混凝土,107年1月30日,十五層,,
RPQNMLRLJIJGFGE58CC,40,63.58,住家用,鋼筋混凝土造,73年7月10日,五層,,
RPOPMLRLJIJGFEE38CC,32,130.30,住家用,鋼筋混凝土造,81年11月2日,四層,,
RPROMLRLJIJGFEE58CC,17,74.30,住家用,鋼筋混凝土造,96年7月16日,十五層,,
RPSNMLRLJIJGFGE78CC,37,178.57,商業用,鋼筋混凝土造,77年4月8日,四層,,
RPROMLRLJIJGFEE58CC,17,35.22,共有部分,鋼筋混凝土造,96年7月16日,十五層,,
RPUNMLRLJIJGFGE98CC,12,111.71,集合住宅,鋼筋混凝土造,101年6月5日,十四層,,
RPUNMLRLJIJGFGE98CC,12,66.39,本共有部分之項目有：防空避難室兼停車空間、停車空間、門廊、安全梯、緊急升降機、梯廳、排煙室、電梯、污水控制室、發電機室、門廳、進排風管道、過樑、廁所、社區活動室、管理站、活動室、社區教室、警衛室、走廊、管委會使用空間、樓梯間、水箱、電梯機械房等項。,鋼筋混凝土造,101年6月5日,十四層,,
RPTNMLRLJIJGFGE88CC,3,59.08,集合住宅,鋼筋混凝土,110年6月24日,十五層,,
RPTNMLRLJIJGFGE88CC,3,60.67,本共有部分之項目有防空避難室兼停車空間、門廳、管理委員會使用空間、車道、停車空間、頂蓋型沿街步道式開放空間、外廊、垃圾儲存空間、梯間、樓梯間、機械房、水箱等項。,鋼筋混凝土,110年6月24日,十五層,,
RPVNMLRLJIJGFGE09CC,29,53.79,住家用,鋼筋混凝土造,84年9月27日,十二層,,
RPVNMLRLJIJGFGE09CC,29,60.07,共有部份,鋼筋混凝土造,84年9月27日,十二層,,
RPOOMLRLJIJGFGE48CC,16,52.37,集合住宅,鋼筋混凝土,98年3月30日,十四層,,
RPOOMLRLJIJGFGE48CC,16,26.99,門廊、門廳、車道、防空避難室兼停車空間、進風口、停車空間、樓梯間、六米基地內通道、機械室、水箱、電樓梯間,鋼筋混凝土,98年3月30日,十四層,,
RPWNMLRLJIJGFGE56CC,38,72.41,見使用執照,鋼筋混凝土造,75年10月13日,四層,,
RPPOMLRLJIJGFGE58CC,50,202.30,住商用,加強磚造,63年7月13日,三層,,
RPQOMLRLJIJGFGE68CC,5,58.62,集合住宅,鋼筋混凝土,109年1月15日,十三層,,
RPQOMLRLJIJGFGE68CC,5,56.50,本共有部分之項目有防空避難室兼停車空間、公共服務空間、管理委員會使用空間、梯間、樓梯間、機械室、水箱等項。,鋼筋混凝土,109年1月15日,十三層,,
RPROMLRLJIJGFGE78CC,52,121.98,住商用,加強磚造,62年4月16日,三層,,
RPUOMLRLJIJGFGE09CC,45,76.49,住家用,鋼筋混凝土造,68年7月28日,五層,,
RPSOMLRLJIJGFGE88CC,2,59.80,集合住宅,鋼筋混凝土,111年12月1日,八層,,
RPTOMLRLJIJGFGE98CC,19,197.69,店舖、住宅、門廊、樓梯間,鋼筋混凝土,95年1月30日,四層,,
RPSOMLRLJIJGFGE88CC,2,21.44,本共有部分之項目有停車空間、機電設備空間、梯間、管委會使用空間、梯廳、門廊、走廊、車道、樓梯間、機械室、水箱等１１項。,鋼筋混凝土,111年12月1日,八層,,
RPTNMLRLJIJGFIE09CC,34,144.03,住家用,鋼筋混凝土造,80年4月3日,二層,,
RPQNMLRLJIJGFIE78CC,44,132.87,住商用,鋼筋混凝土造,70年4月27日,三層,,
RPVNMLRLJIJGFIE66CC,1,70.24,集合住宅,鋼筋混凝土,113年4月2日,十五層,,
RPVNMLRLJIJGFIE66CC,1,67.32,本共有部分之項目有防空避難室兼停車空間、停車空間、管委會使用空間、門廳、門廊、車道、梯間、樓梯間、機械室、水箱等１０項,鋼筋混凝土,113年4月2日,十五層,,
RPWNMLRLJIJGFIE76CC,1,54.00,集合住宅,鋼筋混凝土,113年4月2日,十五層,,
RPWNMLRLJIJGFIE76CC,1,30.09,本共有部分之項目有防空避難室兼停車空間、停車空間、管委會使用空間、門廳、門廊、車道、梯間、樓梯間、機械室、水箱等１０項,鋼筋混凝土,113年4月2日,十五層,,
RPQNMLSLJIJGFAE08CC,3,42.97,集合住宅,鋼筋混凝土,110年7月2日,二十六層,,
RPQNMLSLJIJGFAE08CC,3,24.22,本共有部分之項目有防空避難室兼停車空間、出入口緩衝空間、梯廳、管理委員會使用空間、車道、樓，電梯間、通用化設計（交誼廳）、管理委員會使用空間（中繼室）、樓梯間、機械室、水箱等１１項。,鋼筋混凝土,110年7月2日,二十六層,,
RPQNMLRLJIJGFLE09CC,33,82.37,住家用,鋼筋混凝土造,81年3月19日,七層,,
RPQNMLRLJIJGFLE09CC,33,23.54,共有部份,鋼筋混凝土造,81年3月19日,七層,,
RPPNMLRLJIJGFLE98CC,9,9.69,集合住宅,鋼筋混凝土造,105年2月1日,五層,,
RPPNMLRLJIJGFLE98CC,9,4.42,集合住宅,鋼筋混凝土造,105年2月1日,五層,,
RPPNMLRLJIJGFJE78CC,30,138.01,住商用,鋼筋混凝土造,84年5月10日,十層,,
RPPNMLRLJIJGFJE78CC,30,42.24,樓梯間，樓梯門機械室，水箱，受電室，門廳，防空避難室兼停車場,鋼筋混凝土造,84年5月10日,十層,,
RPPNMLSLJIJGFAE97CC,19,27.81,住家用,鋼筋混凝土造,94年6月24日,十五層,,
RPPNMLSLJIJGFAE97CC,19,2.43,共有部分,鋼筋混凝土造,94年6月24日,十五層,,
RPPNMLSLJIJGFAE97CC,19,5.62,共有部分,鋼筋混凝土造,94年6月24日,十五層,,
RPPNMLSLJIJGFAE97CC,19,9.33,共有部分,鋼筋混凝土造,94年6月24日,十五層,,
RPRNMLSLJIJGFAE18CC,19,82.25,住家用,鋼筋混凝土造,94年9月29日,十五層,,
RPRNMLSLJIJGFAE18CC,19,38.20,共有部分,鋼筋混凝土造,94年9月29日,十五層,,
RPUNMLSLJIJGFAE48CC,43,121.54,辦公室、集合住宅,鋼筋混凝土造,70年12月28日,十二層,,
RPUNMLSLJIJGFAE48CC,43,28.82,,鋼筋混凝土造,70年12月28日,十二層,,
RPTNMLSLJIJGFAE38CC,29,26.38,住家用,鋼筋混凝土造,85年3月13日,十二層,,
RPTNMLSLJIJGFAE38CC,29,13.86,見使用執照,鋼筋混凝土造,85年3月13日,十二層,,
RPWNMLSLJIJGFAE68CC,19,80.99,住家用,鋼筋混凝土造,94年12月13日,十五層,,
RPWNMLSLJIJGFAE68CC,19,40.39,共有部分,鋼筋混凝土造,94年12月13日,十五層,,
RPVNMLSLJIJGFAE58CC,,76.27,集合住宅,鋼筋混凝土,113年5月14日,十五層,,
RPVNMLSLJIJGFAE58CC,,74.98,本共有部分之項目有防空避難室兼停車空間、門廳、樓梯間、供管委會使用空間、機械室、水箱等６項。,鋼筋混凝土,113年5月14日,十五層,,
RPXNMLSLJIJGFAE78CC,26,109.84,住家用,鋼筋混凝土造,87年12月10日,十四層,,
